id,date,text,cleaned
1361100381594427393,2021-02-14 23:49:53+00:00,"@XOYeezusSzn Just cry instead to ease the pain or if you addicted watch Dave Chappelle show and laugh the fuck out and workout and listen to tons of happy music, drugs and suicide ain’t the answer too many cause of the bullshit, and duck the people and reasons who cause that stuff.", xoyeezusszn cry instead ease pain addicted watch dave chappelle laugh fuck workout listen ton happy music  drug suicide ain answer cause bullshit  duck people reason cause stuff 
1361100370328567808,2021-02-14 23:49:50+00:00,"tw: mental health, hospitalization, suicide mentions, general complaining

-------------------

So, I'm currently taking a class that I worked very hard to get into-like I'm overloaded into the second section of the class that was created. It's a very sought after course. --",tw  mental health  hospitalization  suicide mention  general complaining                        currently taking class worked hard like overloaded second section class created  sought course    
1361100333682806787,2021-02-14 23:49:42+00:00,"tw // suicide

didn't expect to be attacked so early in the f-ing morning https://t.co/sboJWF6MbC",tw    suicide  didn expect attacked early f ing morning   sbojwf mbc
1361100293920980992,2021-02-14 23:49:32+00:00,"No amount of fake Yessers, real Yessers, ISP people, bloggers, Yoons &amp; the MSM will convince me not to vote for the SNP In May because I know &amp; they should know. We will be committing political suicide &amp; Independence maybe gone for a long time, If not forever.",fake yessers  real yessers  isp people  blogger  yoons  amp  msm convince vote snp know  amp  know  committing political suicide  amp  independence maybe gone long time  forever 
1361100293694320642,2021-02-14 23:49:32+00:00,@baby5donquixote And there is always a fence around due to the high cases of suicide in Japan.😢, baby donquixote fence high case suicide japan  
1361100266129395716,2021-02-14 23:49:26+00:00,if i see one more suicide threat tweet without any follow up...,suicide threat tweet follow   
1361100226824609795,2021-02-14 23:49:16+00:00,only to have it interrupted by the subject's attempted suicide.,interrupted subject attempted suicide 
1361100210114605057,2021-02-14 23:49:12+00:00,"@BetteMidler My point. 5 dead on January 6. 2 after by suicide. So, who wants a murderer as a president later on?", bettemidler point    dead january      suicide   want murderer president later 
1361100177621348352,2021-02-14 23:49:05+00:00,"Probably listens to too much cable news. A few weeks ago, some friends called and asked if my kids are ok because of the report on youth suicide. #OutrageCulture is real. Too bad she refuses to examine her privilege or bias https://t.co/I6RG1UizWc",probably listens cable news  week ago  friend called asked kid ok report youth suicide   outrageculture real  bad refuse examine privilege bias   rg uizwc
1361100147451715595,2021-02-14 23:48:57+00:00,Suicide is a oxymoron,suicide oxymoron
1361100072461754368,2021-02-14 23:48:39+00:00,@KautzmannTrent @DrWitnesser @wKeyHydraFN Makes sense but the truthness of your acceptance is what matters God see your heart and if you ssy you accept but commit suicide then that's not just., kautzmanntrent  drwitnesser  wkeyhydrafn sense truthness acceptance matter god heart ssy accept commit suicide 
1361100046431703040,2021-02-14 23:48:33+00:00,L'Arachel using honor as a means of suicide is such a me thing to write but also I just think maybe she's sick of being around when people like Innes like to insult her for existing.,l arachel honor mean suicide thing write think maybe sick people like innes like insult existing 
1361100013183582211,2021-02-14 23:48:25+00:00,Stop taking good people for granted they might commit suicide. I could’ve been one of the people.,stop taking good people granted commit suicide  people 
1361100006195920903,2021-02-14 23:48:24+00:00,"Nothing is sacred.
If you google search Painless Suicide, the top result is from the Samaritans. 
You may have just forgotten the M*A*S*H theme toon.",sacred  google search painless suicide  result samaritan   forgotten h theme toon 
1361099994573455362,2021-02-14 23:48:21+00:00,@annmarcos1 @Aware @dub_mh Do you have any evidence in journals online to back up your claims that 'medications' - which you did not specify - cause early death and can 'induce suicide'? All meds have side effects but I never heard of those ones. irresponsible to post comments with no evidence., annmarcos   aware  dub mh evidence journal online claim  medication    specify   cause early death  induce suicide   med effect heard  irresponsible post comment evidence 
1361099967184711683,2021-02-14 23:48:14+00:00,"@hoIoc3ne not really
basically: justice league was directed and written by zack snyder at first but then his daughter committed suicide so he had to give up on the project, which was picked up by joss whedon", hoioc ne basically  justice league directed written zack snyder daughter committed suicide project  picked joss whedon
1361099956367601664,2021-02-14 23:48:12+00:00,LRT SUICIDE TW.. WHY IS THAT SUCH A COMMON EXPERIENCE... WHY DID THIS HAPPEN TO ALL OF US,lrt suicide tw   common experience    happen
1361099917121310721,2021-02-14 23:48:02+00:00,"tw // suicide 

... https://t.co/X3HCj49C8w",tw    suicide         x hcj  c w
1361099890370121728,2021-02-14 23:47:56+00:00,"@hollandcourtney 

Blue Lives DON’T Matter . . . to Senate Republicans who acquitted Trump of inciting a fatal insurrection.

Officer Brian Sicknick died from injuries sustained in the riot, and two other officers committed suicide.

GOP:  Get over it!

https://t.co/mdyoGlVDLm", hollandcourtney   blue life matter       senate republican acquitted trump inciting fatal insurrection   officer brian sicknick died injury sustained riot  officer committed suicide   gop       mdyoglvdlm
1361099882338148354,2021-02-14 23:47:54+00:00,@j_mcnulty54b @skiptomykatylou @CarolOKeefe5 @ABC It's also not true.  Suicide rates have not changed in any real form since the pandemic., j mcnulty   skiptomykatylou  carolokeefe   abc true   suicide rate changed real form pandemic 
1361099880098316293,2021-02-14 23:47:54+00:00,"// suicide 

no but like 😭😭 i went through that when i was 11 years old. why do some adults feel the need to lean all their problems on minors 😭😭 https://t.co/NJBq7Rw1D2",   suicide   like    went    year old  adult feel need lean problem minor      njbq rw d 
1361099878059954180,2021-02-14 23:47:53+00:00,@kmartceo @5five0oh4four @CIA Yo @CIA which one of you clapped this dude and staged it as a suicide? https://t.co/Hak9uwCC3x, kmartceo   oh  cia yo  cia clapped dude staged suicide    hak uwcc x
1361099848343310338,2021-02-14 23:47:46+00:00,@srackedup2 U told me to commit suicide..wb my mental health ?, srackedup  told commit suicide  wb mental health  
1361099836116799491,2021-02-14 23:47:43+00:00,Aliens abduct suicide victims they can save for ethical abductions.,alien abduct suicide victim save ethical abduction 
1361099835462606849,2021-02-14 23:47:43+00:00,"@TiceRichard @ProfMaskoff I know many people who have died from suicide, lack of cancer treatment - the alleged cure is worse than the disease💔", ticerichard  profmaskoff know people died suicide  lack cancer treatment   alleged cure worse disease 
1361099834485276673,2021-02-14 23:47:43+00:00,"@sleepykirb A lot, they manipulated their partners to do shit they didn’t want to do, they used their “friends” suicide attempt for clout and so much more", sleepykirb lot  manipulated partner shit didn want   friend  suicide attempt clout
1361099833562521606,2021-02-14 23:47:42+00:00,"@Whistle85857739 @ncman424 @UAnonymous1776 @BiggerBoomStick @AltAncap @CantBeSilent79 @RickyEspanish @NoGunsInCanada @ChrisMurphyCT @All100Senators @AMarch4OurLives @bradybuzz @Everytown 39,707 if you count cops killing people with guns and suicide. Far less when counting murder, which is what your argument is based around. https://t.co/1q3WsSodtY", whistle          ncman     uanonymous      biggerboomstick  altancap  cantbesilent    rickyespanish  nogunsincanada  chrismurphyct    senator  amarch ourlives  bradybuzz  everytown        count cop killing people gun suicide  far le counting murder  argument based     q wssodty
1361099812351975432,2021-02-14 23:47:37+00:00,"@bedhoppersUK @redheadMFM The first Wonder Woman and Birds of Prey are great, and I’m really looking forward to The Suicide Squad. otherwise, idon’t think i need anymore dcu", bedhoppersuk  redheadmfm wonder woman bird prey great  looking forward suicide squad   idon think need anymore dcu
1361099800779911173,2021-02-14 23:47:35+00:00,TO TOUCH ASIA SPANISH DAUGH AND INDIA DAUGH CHICKEN DAUGH - MONEY MONEY  MONEY - CLONES COPIES - ORG THERE - WE WATCH A FAR - COLLECT RAKE OF CASH - COVID RECESSION - CUT HALF DICKS COM SUICIDE INF ACE IN INDIA - 6 YRS - SIGN THE PAPERS - STILL THERE STILL THERE - RAKE THE CASH,touch asia spanish daugh india daugh chicken daugh   money money  money   clone copy   org   watch far   collect rake cash   covid recession   cut half dick suicide inf ace india     yr   sign paper     rake cash
1361099796388470786,2021-02-14 23:47:34+00:00,"Boomer cities are all dying, but SF is committing suicide. 

Here, the SF police commissioner demeans his own residents. 

Leave and never look back. https://t.co/PLvODts09q",boomer city dying  sf committing suicide     sf police commissioner demeans resident    leave look    plvodts  q
1361099792244375558,2021-02-14 23:47:33+00:00,"DIS NEWS TELLS NOT A SINGLE FARMER FROM VILLAGE WAS READY TO GO TO DEHLI ON HIS TRACTOR TROLLEY SO D SAID MAIN DID SUICIDE. 
HOW BAD!
FARMER LEADERS PLIGHT!
GOI SHUD INTERVENE LEGALLY !
⁦@DRHSSODHI⁩ ⁦@KSMANN⁩ ⁦@baldev_bahl⁩ ⁦@AmitShah⁩ ⁦@PMO_NaMo⁩ https://t.co/Qw2c1b65lQ",dis news tell single farmer village ready dehli tractor trolley d said main suicide   bad  farmer leader plight  goi shud intervene legally     drhssodhi    ksmann    baldev bahl    amitshah    pmo namo    qw c  lq
